OID_,year,Date,Subregion,Habitat,SiteID,SiteName,StationID,Surveyed_all_years,points,Acropora_cervicornis,Acropora_palmata,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Phyllangia_americana,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex
2930,2017,7/18/2017 0:00:00,MK,OD,74,Alligator Deep,744,Y,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0
2931,2017,5/11/2017 0:00:00,MK,OD,75,Tennessee Deep,751,N,944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0095,0.0,0.0,0.0011,0.0,0.0,0.0,0.0106,0.0,0.0021,0.0
2932,2017,5/11/2017 0:00:00,MK,OD,75,Tennessee Deep,752,Y,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0052,0.0,0.0083,0.0,0.001,0.0,0.0,0.0,0.0,0.0083,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0062,0.0
2933,2017,5/11/2017 0:00:00,MK,OD,75,Tennessee Deep,753,Y,919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0087,0.0,0.0,0.0022,0.0,0.0,0.0,0.0152,0.0,0.0,0.0011
2934,2017,5/11/2017 0:00:00,MK,OD,75,Tennessee Deep,754,N,953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0042,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.0021,0.001
2935,2017,5/12/2017 0:00:00,MK,OD,76,Sombrero Deep,761,N,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0024,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0012,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0073,0.0024
2936,2017,5/12/2017 0:00:00,MK,OD,76,Sombrero Deep,762,N,839,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0036,0.0
2937,2017,5/11/2017 0:00:00,MK,OD,76,Sombrero Deep,763,Y,883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0011,0.0091,0.0,0.0011,0.0011
2938,2017,5/11/2017 0:00:00,MK,OD,76,Sombrero Deep,764,Y,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0062,0.0
2939,2017,12/6/2017 0:00:00,LK,OD,77,Looe Key Deep,771,Y,941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0021,0.0
2940,2017,12/6/2017 0:00:00,LK,OD,77,Looe Key Deep,772,Y,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0011,0.0,0.0067,0.0,0.0,0.0,0.018,0.0,0.0034,0.0022
2941,2017,12/6/2017 0:00:00,LK,OD,77,Looe Key Deep,773,Y,842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0071,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.0024,0.0024
2942,2017,12/6/2017 0:00:00,LK,OD,77,Looe Key Deep,774,N,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0011,0.0206,0.0,0.0,0.0
2943,2017,12/7/2017 0:00:00,LK,OD,78,Eastern Sambo Deep,781,N,1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0,0.0019,0.0
2944,2017,12/7/2017 0:00:00,LK,OD,78,Eastern Sambo Deep,782,Y,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0077,0.0,0.0022,0.0022
2945,2017,12/7/2017 0:00:00,LK,OD,78,Eastern Sambo Deep,783,Y,941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0053,0.0
2946,2017,12/7/2017 0:00:00,LK,OD,78,Eastern Sambo Deep,784,Y,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0011,0.0,0.0,0.0368,0.0,0.0076,0.0
2947,2017,8/16/2017 0:00:00,LK,OD,79,Western Sambo Deep,791,Y,948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0
2948,2017,8/16/2017 0:00:00,LK,OD,79,Western Sambo Deep,792,Y,863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0012,0.0
2949,2017,8/16/2017 0:00:00,LK,OD,79,Western Sambo Deep,793,N,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0
2950,2017,8/16/2017 0:00:00,LK,OD,79,Western Sambo Deep,794,Y,934,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0
2951,2017,8/23/2017 0:00:00,LK,OD,80,Rock Key Deep,801,N,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0282,0.0,0.0043,0.0
2952,2017,8/23/2017 0:00:00,LK,OD,80,Rock Key Deep,802,N,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0042,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0
2953,2017,8/23/2017 0:00:00,LK,OD,80,Rock Key Deep,803,Y,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.0
2954,2017,8/23/2017 0:00:00,LK,OD,80,Rock Key Deep,804,Y,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0023,0.0069,0.0,0.0023,0.0023
2955,2017,8/15/2017 0:00:00,LK,OD,81,Sand Key Deep,811,Y,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0
2956,2017,8/15/2017 0:00:00,LK,OD,81,Sand Key Deep,812,Y,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0103,0.0,0.0,0.0
2957,2017,8/15/2017 0:00:00,LK,OD,81,Sand Key Deep,813,N,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0021,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0
2958,2017,8/15/2017 0:00:00,LK,OD,81,Sand Key Deep,814,Y,841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0107,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0
2959,2018,5/23/2018 0:00:00,LK,BCP,18,Content Keys,181,Y,863,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0
2960,2018,5/23/2018 0:00:00,LK,BCP,18,Content Keys,182,N,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0035,0.0
2961,2018,5/23/2018 0:00:00,LK,BCP,18,Content Keys,183,Y,921,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,2018,5/23/2018 0:00:00,LK,BCP,18,Content Keys,184,Y,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,2018,7/12/2018 0:00:00,UK,P,21,Two Patches,211,N,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0
2964,2018,7/12/2018 0:00:00,UK,P,21,Two Patches,212,N,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,0.0012,0.0
2965,2018,7/12/2018 0:00:00,UK,P,21,Two Patches,213,N,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,0.0051,0.0021
2966,2018,7/12/2018 0:00:00,UK,P,21,Two Patches,214,N,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0638,0.0,0.0022,0.0
2967,2018,7/12/2018 0:00:00,UK,P,22,Burr Fish,221,N,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0022,0.0
2968,2018,7/12/2018 0:00:00,UK,P,22,Burr Fish,222,N,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0
2969,2018,7/12/2018 0:00:00,UK,P,22,Burr Fish,223,N,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0076,0.0011
2970,2018,7/12/2018 0:00:00,UK,P,22,Burr Fish,224,N,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0034,0.0
2971,2018,5/18/2018 0:00:00,MK,P,23,Rawa Reef,231,N,885,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0023,0.0,0.0011,0.0,0.0,0.0,0.0,0.0113,0.0,0.0011,0.0,0.0,0.0023,0.0,0.0,0.0034,0.0814,0.0,0.0056,0.0
2972,2018,5/18/2018 0:00:00,MK,P,23,Rawa Reef,232,N,949,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0053,0.0
2973,2018,5/18/2018 0:00:00,MK,P,23,Rawa Reef,233,N,797,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0013,0.0552,0.0,0.0088,0.0
2974,2018,5/18/2018 0:00:00,MK,P,23,Rawa Reef,234,N,805,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0733,0.0,0.0124,0.0012
2975,2018,6/26/2018 0:00:00,MK,P,24,Thor,241,N,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0064,0.0013,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0013,0.0
2976,2018,6/26/2018 0:00:00,MK,P,24,Thor,242,N,885,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0237,0.0
2977,2018,6/26/2018 0:00:00,MK,P,24,Thor,243,N,728,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0014,0.0027,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0192,0.0
2978,2018,6/26/2018 0:00:00,MK,P,24,Thor,244,N,869,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0012,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0173,0.0
2979,2018,6/25/2018 0:00:00,LK,P,25,Wonderland,251,N,910,0.0,0.0,0.0,0.0,0.0,0.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824,0.0,0.0011,0.0
2980,2018,6/25/2018 0:00:00,LK,P,25,Wonderland,252,N,821,0.0,0.0,0.0,0.0,0.0,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0,0.0,0.0012,0.0,0.0,0.0,0.2144,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0
2981,2018,6/25/2018 0:00:00,LK,P,25,Wonderland,253,N,1019,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.0029,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,0.0,0.001,0.0,0.0,0.0147,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0049,0.0
2982,2018,6/25/2018 0:00:00,LK,P,25,Wonderland,254,N,949,0.0,0.0,0.0,0.0,0.0,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664,0.0,0.0,0.0,0.0011,0.0,0.0,0.1401,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0084,0.0
2983,2018,8/11/2018 0:00:00,LK,P,26,Red Dun Reef,261,N,846,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0024,0.0189,0.0
2984,2018,8/11/2018 0:00:00,LK,P,26,Red Dun Reef,262,N,924,0.0,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0,0.0173,0.0
2985,2018,8/11/2018 0:00:00,LK,P,26,Red Dun Reef,263,N,964,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.001,0.0021,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0,0.0021,0.001,0.0,0.0,0.0021,0.0,0.0,0.0508,0.0,0.0197,0.0
2986,2018,8/11/2018 0:00:00,LK,P,26,Red Dun Reef,264,N,739,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0054,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0027,0.0,0.0,0.0054,0.0041,0.0,0.0,0.0447,0.0,0.0217,0.0
2987,2018,7/14/2018 0:00:00,UK,P,30,Turtle,301,Y,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0067,0.0022,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.0011,0.0
2988,2018,7/14/2018 0:00:00,UK,P,30,Turtle,302,Y,903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0033,0.0,0.0,0.0,0.0,0.0,0.0133,0.0011,0.0,0.0
2989,2018,7/14/2018 0:00:00,UK,P,30,Turtle,303,N,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0
2990,2018,7/14/2018 0:00:00,UK,P,30,Turtle,304,N,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0051,0.002,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.003
2991,2018,7/10/2018 0:00:00,UK,P,32,Porter Patch,321,Y,1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0
2992,2018,7/10/2018 0:00:00,UK,P,32,Porter Patch,322,Y,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0
2993,2018,7/10/2018 0:00:00,UK,P,32,Porter Patch,323,Y,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0011,0.0
2994,2018,7/10/2018 0:00:00,UK,P,32,Porter Patch,324,N,1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.001
